population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,1,Number,2020,186544.7827853434,274622.89819741173,109199.59080436872
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,2,Percent,2020,0.0014666562667570646,0.0020648005825867465,0.0009035252033485373
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2020,56.27926790688025,82.85182480177284,32.944759614492014
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,3,Both,22,All ages,579,Conduct disorder,1,Number,2020,165794.682904318,262696.09387477784,93697.11660606189
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,3,Both,22,All ages,579,Conduct disorder,2,Percent,2020,0.001302644333627436,0.001987784846990092,0.0008198320820708527
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,3,Both,22,All ages,579,Conduct disorder,3,Rate,2020,50.01910660479476,79.25359060983173,28.267770606281818
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2020,116384.46637362601,228079.8714997839,49849.373805896605
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,2,Percent,2020,0.0009144584349789963,0.001813753050912961,0.0004133488871014474
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,3,Rate,2020,35.112386770836196,68.81011626614995,15.039210539811988
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,3,Both,22,All ages,585,Other mental disorders,1,Number,2020,517107.08440853446,727164.6508471931,334495.39612358774
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,3,Both,22,All ages,585,Other mental disorders,2,Percent,2020,0.004068577252872571,0.005459896249765754,0.0028564654377807174
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,3,Both,22,All ages,585,Other mental disorders,3,Rate,2020,156.00762297095014,219.38053472411343,100.91494241208285
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,567,Depressive disorders,1,Number,2020,713619.4391842604,1025944.4894339198,484891.59255347156
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,567,Depressive disorders,2,Percent,2020,0.018167952320186097,0.024670847267972317,0.013640483118796828
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,567,Depressive disorders,3,Rate,2020,566.6015611590653,814.582279373283,384.9955848284604
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,570,Bipolar disorder,1,Number,2020,127071.26384585127,177079.12077781445,83323.64914502682
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,570,Bipolar disorder,2,Percent,2020,0.0032429242991380345,0.004375730921650776,0.0022716537617592306
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2020,100.89239799271262,140.59777631068386,66.15754433624976
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,572,Eating disorders,1,Number,2020,66018.67929143942,97601.89439395316,38796.861494983816
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,572,Eating disorders,2,Percent,2020,0.0031869310748698066,0.004463661944036093,0.002090107897119319
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,572,Eating disorders,3,Rate,2020,96.33165252910194,142.41653843807754,56.6107323088951
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,575,Autism spectrum disorders,1,Number,2020,98080.87048660578,163522.72833236007,52657.97353601166
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,575,Autism spectrum disorders,2,Percent,2020,0.004783414271632323,0.007821170008549129,0.0025717515487396966
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2020,143.11544000688158,238.60541918423743,76.836278217027
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,1,Number,2020,34170.261605747764,51850.845026234325,19275.721573293766
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,2,Percent,2020,0.001651054874243349,0.0023546586612179293,0.000985988799567545
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2020,49.85979427583361,75.65855058017189,28.126314139807796
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,571,Anxiety disorders,1,Number,2020,416209.15318893053,600071.7171115886,277415.7849235176
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2020,0.01061218358287824,0.014313540287776403,0.007725048997837083
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2020,330.46290924349285,476.4466227426249,220.26336195032752
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,572,Eating disorders,1,Number,2020,79977.3628835883,119313.97814611335,46712.47578189477
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,572,Eating disorders,2,Percent,2020,0.002032608367631003,0.002872234821359928,0.0013522388297092802
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,572,Eating disorders,3,Rate,2020,63.50065059750364,94.73324656481338,37.08890236213503
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,575,Autism spectrum disorders,1,Number,2020,304098.5670858938,493667.27100907057,171091.6061371062
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,575,Autism spectrum disorders,2,Percent,2020,0.007817132354946613,0.012862102152640813,0.004346312308481178
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2020,241.4490320696161,391.9633225891584,135.8437926653307
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,1,Number,2020,67591.2380759788,101570.52691644616,38700.74869474793
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,2,Percent,2020,0.001720798140835583,0.002442493560239764,0.0010720397968171868
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2020,53.666280529439305,80.6452514583862,30.727728848774976
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,579,Conduct disorder,1,Number,2020,43935.7669124586,71556.51462736694,24870.300386298062
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,579,Conduct disorder,2,Percent,2020,0.0011184286616879166,0.001734606527876047,0.000683081563422758
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,579,Conduct disorder,3,Rate,2020,34.8842432764672,56.81464191238054,19.746590761988568
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2020,22510.06157024593,47826.745000439165,8153.735320317783
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,2,Percent,2020,0.0005732314908557228,0.0012348497848962818,0.00021368758723106716
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,3,Rate,2020,17.872601735831914,37.97361295732347,6.473925608095684
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,585,Other mental disorders,1,Number,2020,196392.67656767776,279733.33352343243,131928.17398782592
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,585,Other mental disorders,2,Percent,2020,0.005007914942891951,0.006727161315055826,0.0036040195293811335
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,585,Other mental disorders,3,Rate,2020,155.9324074336509,222.10345567910093,104.74870111135787
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,579,Conduct disorder,1,Number,2020,35835.92655298018,57884.43933849311,20017.481990913573
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,579,Conduct disorder,2,Percent,2020,0.0017318006926952954,0.0026023822321173326,0.0010645524267403335
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,579,Conduct disorder,3,Rate,2020,52.290261813942976,84.46251511003256,29.208659433244435
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2020,17187.335343757186,34165.76185852689,7026.016491892014
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,2,Percent,2020,0.000830751143058971,0.0016656882346437253,0.00035993239093237304
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,3,Rate,2020,25.07902966260431,49.85322843582585,10.252064819001076
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,585,Other mental disorders,1,Number,2020,99937.67415747722,141140.26527395385,64697.946319785275
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,585,Other mental disorders,2,Percent,2020,0.00483661864356351,0.006526795934864162,0.0034635032856059488
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,585,Other mental disorders,3,Rate,2020,145.82480905147474,205.94587983523635,94.40449507798922
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,558,Mental disorders,1,Number,2020,1755188.5156914382,2295066.157878971,1291786.6794896265
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,558,Mental disorders,2,Percent,2020,0.08498817125116373,0.10193067078126311,0.06961587616335756
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,558,Mental disorders,3,Rate,2020,2561.0965264884085,3348.8630494425265,1884.9202511455426
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,559,Schizophrenia,1,Number,2020,144501.88513773627,186329.54876897053,102563.74836512023
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,559,Schizophrenia,2,Percent,2020,0.007032912971718924,0.009263015729304283,0.005168257841430927
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,559,Schizophrenia,3,Rate,2020,210.85101274804816,271.88416279397313,149.65666498681614
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,567,Depressive disorders,1,Number,2020,513422.0938482091,708613.8569352148,354977.274232278
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,567,Depressive disorders,2,Percent,2020,0.02482876705482068,0.03220716583362742,0.019237696152015725
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,567,Depressive disorders,3,Rate,2020,749.163710576726,1033.9792400609458,517.9677600958253
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,570,Bipolar disorder,1,Number,2020,108008.35078782459,151759.76353546252,69658.48267172636
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,570,Bipolar disorder,2,Percent,2020,0.005233276785514854,0.0073845701764847565,0.0035342129843712374
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2020,157.60119757020388,221.44140061118293,101.64269901272215
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,571,Anxiety disorders,1,Number,2020,638025.4384796605,910245.7835951524,420216.78263205494
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2020,0.030872643739046062,0.041288958291213464,0.02224501176307241
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2020,930.9796182535911,1328.1919826702501,613.162479556862
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,3,Both,22,All ages,558,Mental disorders,1,Number,2020,8441746.829469977,10924606.930055445,6362869.730626693
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,3,Both,22,All ages,558,Mental disorders,2,Percent,2020,0.06646892312374841,0.08005918978084645,0.054414630896134464
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,3,Both,22,All ages,558,Mental disorders,3,Rate,2020,2546.816503383472,3295.87818546195,1919.633692669823
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,3,Both,22,All ages,559,Schizophrenia,1,Number,2020,955878.3638328383,1164116.0749900579,690640.5194064701
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,3,Both,22,All ages,559,Schizophrenia,2,Percent,2020,0.007554216625790504,0.0093215995848871,0.005681750371689779
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,3,Both,22,All ages,559,Schizophrenia,3,Rate,2020,288.3818765729927,351.20575060230993,208.3614574402214
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,570,Bipolar disorder,1,Number,2020,40363.98524362733,58593.056337154,25675.043203467754
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,570,Bipolar disorder,2,Percent,2020,0.005991150383735028,0.008338703354913962,0.004151571286313217
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2020,157.9733637674865,229.31685627992871,100.48494754039923
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,571,Anxiety disorders,1,Number,2020,288281.07061404444,394918.07765915303,198534.98456538585
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2020,0.04272373670128822,0.05396123007676404,0.032858111664496044
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2020,1128.2515876596426,1545.5990473650124,777.0104747590956
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,572,Eating disorders,1,Number,2020,50991.71320165046,73649.6706585112,30392.0728588488
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,572,Eating disorders,2,Percent,2020,0.007534346591457162,0.010636776341194773,0.005031035382380072
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,572,Eating disorders,3,Rate,2020,199.56732245618508,288.2442391173315,118.94608404993598
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,575,Autism spectrum disorders,1,Number,2020,44330.04855803466,80698.27315378832,20651.261258170824
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,575,Autism spectrum disorders,2,Percent,2020,0.006634774390255441,0.012131331096348041,0.0030039988963190684
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2020,173.49542777851383,315.8305004668504,80.82326825023995
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,1,Number,2020,20038.310645601854,30592.544828872138,12036.192304883818
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,2,Percent,2020,0.002963130102211951,0.004125215524881136,0.001988032582612406
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2020,78.42435076212723,119.73067534473837,47.1062947297808
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,579,Conduct disorder,1,Number,2020,13379.747904049796,21604.069782861967,7634.440150511054
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,579,Conduct disorder,2,Percent,2020,0.001980016180566073,0.0029796706019455475,0.0012662707566487145
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,579,Conduct disorder,3,Rate,2020,52.36459606270974,84.55229467722191,29.879066295818646
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2020,18216.403140438833,29691.282928723344,10266.169529986879
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,2,Percent,2020,0.002693345166092303,0.004182629189115423,0.0016263786147909885
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,3,Rate,2020,71.29391368247164,116.20338800820214,40.17891999193388
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,585,Other mental disorders,1,Number,2020,42376.38328336426,59201.91300517899,29680.739948493236
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,585,Other mental disorders,2,Percent,2020,0.006283243841193739,0.008126712205688542,0.004831879337493325
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,585,Other mental disorders,3,Rate,2020,165.84932759161177,231.69975121261774,116.16212572844876
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,558,Mental disorders,1,Number,2021,2483667.330059022,3159293.9432226433,1868190.2267787328
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,558,Mental disorders,2,Percent,2021,0.06198826454390979,0.07313512937548143,0.05212743228212597
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,558,Mental disorders,3,Rate,2021,1978.8718317166276,2517.1800251556506,1488.4879997084302
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,559,Schizophrenia,1,Number,2021,419720.895653894,527087.409705121,317604.0374473855
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,559,Schizophrenia,2,Percent,2021,0.010515644967642018,0.01318818290483768,0.008073631840754434
1,All Population,2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,559,Schizophrenia,3,Rate,2021,334.4142943542391,419.95899180795607,253.0522810915938
1,All Population,2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,558,Mental disorders,1,Number,2020,1206765.2674943104,1625932.1888001317,851792.8472472952
1,All Population,2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,558,Mental disorders,2,Percent,2020,0.08667930745759651,0.10777332747010587,0.06801432514512949
1,All Population,2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,558,Mental disorders,3,Rate,2020,2591.852205987206,3492.1256385489196,1829.4536888404714
1,All Population,2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,559,Schizophrenia,1,Number,2020,83337.82981118272,109109.40890736546,57531.838331768624
1,All Population,2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,559,Schizophrenia,2,Percent,2020,0.006014322834068329,0.007656283421175785,0.0043268287155240346
1,All Population,2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,559,Schizophrenia,3,Rate,2020,178.9903503659785,234.3417313937969,123.56505951178842
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,571,Anxiety disorders,1,Number,2021,179094.69196301774,259818.8596626527,119697.86616407405
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2021,0.011203317932661432,0.01556859888801094,0.007880206745966793
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2021,461.1664633786353,669.0301276736761,308.2204224358246
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,572,Eating disorders,1,Number,2021,18701.573209966868,28315.307936989666,10842.07954006541
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,572,Eating disorders,2,Percent,2021,0.0011669313145870593,0.0016672266391524139,0.0007485595762331575
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,572,Eating disorders,3,Rate,2021,48.15630369792298,72.91154348379543,27.918211435290896
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,575,Autism spectrum disorders,1,Number,2021,42696.9920714585,84764.71334039514,17653.377555143674
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,575,Autism spectrum disorders,2,Percent,2021,0.002687588852504626,0.00538144671568277,0.0010841293105849402
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2021,109.94418994040385,218.2680158860648,45.45721374854869
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,1,Number,2021,7036.838305446716,10409.19410531573,3911.091003524534
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,2,Percent,2021,0.0004394592813312449,0.0006264309565532347,0.0002568735640946749
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2021,18.1197655783136,26.803537165475827,10.071007612106419
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,579,Conduct disorder,1,Number,2021,17313.77766092115,27353.498692911326,9744.232701668068
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,579,Conduct disorder,2,Percent,2021,0.0010818655016519654,0.001602158958954528,0.0006595700349319035
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,579,Conduct disorder,3,Rate,2021,44.58274851194242,70.43489739967767,25.09127034482204
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2021,23947.669031065758,42537.05984490445,12081.13374756492
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,2,Percent,2021,0.0014956821180941737,0.0025114804018733284,0.0007831697880468962
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,3,Rate,2021,61.66493106059874,109.53236657204049,31.10875963381015
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,585,Other mental disorders,1,Number,2021,54036.397306928375,77013.2329256938,36435.80275057447
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,585,Other mental disorders,2,Percent,2021,0.0033805657892272303,0.0045489106319800245,0.002312033961603645
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,585,Other mental disorders,3,Rate,2021,139.14300846450968,198.30805632715868,93.82171023981945
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,571,Anxiety disorders,1,Number,2020,177219.6558671177,257473.93418189776,118236.0723742846
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2020,0.011773400291255667,0.016129237974234288,0.00827226049170332
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2020,453.93669109665524,659.5028364901295,302.8540553204289
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,572,Eating disorders,1,Number,2020,18752.92698218165,28606.143615888373,10875.438935832735
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,572,Eating disorders,2,Percent,2020,0.0012426834844032606,0.0017712846539533285,0.000795443213650018
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,572,Eating disorders,3,Rate,2020,48.034410071598664,73.27278745969771,27.856733727421926
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,575,Autism spectrum disorders,1,Number,2020,42732.62938106241,85947.24298606631,17407.820344291955
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,575,Autism spectrum disorders,2,Percent,2020,0.00285734582922427,0.005707310261276882,0.001150643367210325
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2020,109.45686745743409,220.1483063437895,44.58900638097402
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,1,Number,2020,7095.026245766471,10637.863678607857,3931.914566745877
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,2,Percent,2020,0.0004705989199034387,0.0006676060437977112,0.0002761277192825761
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2020,18.17345102882993,27.24820006549019,10.07134496097694
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,579,Conduct disorder,1,Number,2020,17178.613304680173,26986.7794452998,9788.188286995719
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,579,Conduct disorder,2,Percent,2020,0.0011400596376879941,0.001680846362718065,0.0006975274266973091
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,579,Conduct disorder,3,Rate,2020,44.00190736744556,69.12489083005613,25.071811482138735
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2020,24262.065121627435,42821.72678399872,12288.567806670855
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,2,Percent,2020,0.0016094193885220365,0.002689434447408265,0.0008487640764984141
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,3,Rate,2020,62.14571124515209,109.68508469482983,31.476371970046635
1,All Population,2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,22,All ages,585,Other mental disorders,1,Number,2020,54265.762580922776,77658.1130045945,36428.9304642343
